index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
29216.0,28,0,180007,14,10,3,14,3,1,0,0,0,40,22,0
29217.0,22,0,305466,11,9,3,14,4,1,0,0,0,40,22,0
29218.0,20,0,238917,11,9,3,12,2,1,0,0,0,40,40,0
29219.0,25,0,129784,14,10,3,7,3,1,1,0,0,40,22,0
29220.0,27,0,367390,14,10,3,12,1,1,0,0,0,50,22,0
29221.0,20,0,235691,11,9,3,5,1,1,0,0,0,40,22,0
29222.0,63,5,166425,14,10,2,6,4,3,1,0,0,24,22,0
29223.0,43,6,160369,8,6,1,8,1,1,0,0,0,25,22,0
29224.0,39,0,206298,14,10,1,10,4,1,1,0,0,40,22,0
29225.0,27,0,183523,7,13,3,2,4,1,0,0,0,45,22,0
29226.0,17,0,217342,8,6,3,5,3,1,1,0,0,5,22,0
29227.0,40,3,141858,10,15,6,2,0,1,0,0,0,72,22,0
29228.0,50,0,213296,14,10,6,12,0,1,0,0,0,48,22,1
29229.0,23,7,201682,7,13,3,10,3,1,1,0,0,35,22,0
29230.0,60,0,178312,11,9,6,5,0,1,0,7298,0,65,22,1
29231.0,30,0,269723,11,9,3,4,4,1,1,0,0,40,22,0
29232.0,24,0,200593,11,9,6,14,0,1,0,0,0,50,22,0
29233.0,23,0,32616,7,13,3,10,3,1,1,0,0,20,22,0
29234.0,24,0,259510,7,13,6,2,0,1,0,5013,0,30,22,0
29235.0,45,6,271828,7,13,6,12,0,1,0,0,0,20,22,0
29236.0,58,7,78104,14,10,6,4,0,1,0,7298,0,60,22,1
29237.0,22,0,113703,14,10,3,5,2,1,0,0,0,20,22,0
29238.0,41,0,187802,14,10,3,14,4,1,0,0,0,40,22,0
29239.0,48,0,440706,6,4,6,9,0,1,0,0,0,40,22,1
29240.0,31,0,191834,11,9,1,9,2,1,0,0,0,40,22,0
29241.0,33,0,149184,10,15,6,2,0,1,0,0,1977,50,22,1
29242.0,49,7,315998,7,13,6,4,0,1,0,0,0,50,22,0
29243.0,30,0,159589,7,13,6,2,0,1,0,7688,0,50,22,1
29244.0,38,0,60313,11,9,3,12,4,1,0,0,0,40,22,0
29245.0,58,4,32855,11,9,6,0,0,1,0,0,0,48,22,0
29246.0,58,0,142326,7,13,1,2,4,1,1,0,0,50,22,0
29247.0,61,6,201965,11,9,6,4,0,1,0,0,0,40,22,0
29248.0,58,0,172333,11,9,6,5,0,1,0,7688,0,40,22,1
29249.0,32,0,206541,15,11,6,13,0,1,0,0,0,45,22,1
29250.0,33,6,177828,11,9,1,12,4,1,0,0,0,50,22,0
29251.0,28,0,303440,7,13,0,4,4,1,1,0,0,50,22,1
29252.0,22,0,89991,14,10,3,7,3,1,1,0,0,11,22,0
29253.0,35,0,186009,11,9,6,12,0,1,0,0,0,40,22,1
29254.0,59,0,170988,11,9,6,5,0,1,0,0,0,55,22,0
29255.0,45,7,180239,10,15,6,4,0,4,0,7688,0,40,39,1
29256.0,50,6,213654,11,9,6,5,0,3,0,0,0,40,22,0
29257.0,56,7,32316,9,8,2,4,4,1,1,0,0,40,22,0
29258.0,36,6,150371,11,9,3,12,4,1,0,0,0,40,22,0
29259.0,18,5,387871,8,6,3,6,3,1,0,0,0,30,22,0
29260.0,28,0,314649,14,10,6,5,0,0,0,0,0,60,22,0
29261.0,42,0,240255,15,11,6,2,0,3,0,0,0,40,22,1
29262.0,60,0,206339,11,9,6,7,0,1,0,0,0,40,22,0
29263.0,41,7,230168,14,10,6,5,0,1,0,0,0,91,22,0
29264.0,42,0,171424,7,13,6,13,0,1,0,7298,0,45,22,1
29265.0,36,0,148581,11,9,6,12,0,1,0,0,0,55,22,1
29266.0,52,4,89705,0,14,6,2,0,1,0,0,0,40,22,1
29267.0,42,6,248406,11,9,6,0,0,1,0,0,0,40,22,0
29268.0,26,4,72594,14,10,6,1,0,1,0,0,0,55,22,1
29269.0,31,4,137537,7,13,1,2,1,1,1,0,0,40,22,0
29270.0,47,0,225065,2,3,0,5,1,1,1,0,0,40,31,0
29271.0,35,0,217274,14,10,6,9,0,1,0,0,0,50,22,0
29272.0,19,0,69151,4,5,3,14,3,1,0,0,0,25,22,0
29273.0,59,6,81107,14,10,6,5,5,1,1,0,0,80,22,1
29274.0,38,0,205852,7,13,6,4,0,1,0,0,0,40,22,1
29275.0,36,0,201117,7,13,6,4,0,1,0,0,0,50,22,0
29276.0,35,0,397307,0,14,3,4,4,1,1,0,0,55,22,0
29277.0,39,0,115422,11,9,6,8,0,1,0,0,0,30,22,0
29278.0,64,0,114994,14,10,0,7,4,1,0,0,0,40,22,0
29279.0,17,4,39815,8,6,3,7,3,1,1,0,0,25,22,0
29280.0,49,0,151584,14,10,6,7,0,1,0,0,0,32,22,0
29281.0,19,0,164938,14,10,3,7,3,1,1,0,0,25,22,0
29282.0,36,6,179896,11,9,6,2,5,1,1,3137,0,40,22,0
29283.0,26,0,253841,11,9,3,14,4,1,0,0,0,45,22,0
29284.0,27,0,177955,2,3,3,3,2,1,1,2176,0,40,40,0
29285.0,66,0,113323,7,13,6,2,0,1,0,20051,0,40,22,1
29286.0,38,0,320305,6,4,6,10,0,1,0,0,0,40,22,0
29287.0,25,0,229287,7,13,3,4,2,1,1,0,0,25,22,0
29288.0,19,0,100790,11,9,3,2,4,1,1,0,0,40,22,0
29289.0,30,0,331419,12,12,3,12,4,1,0,4787,0,50,22,1
29290.0,22,0,171419,15,11,3,4,1,4,0,0,0,40,17,0
29291.0,60,0,202226,14,10,1,12,3,1,0,0,0,44,22,1
29292.0,54,0,308087,14,10,6,13,0,1,0,0,1977,18,22,1
29293.0,46,0,220124,11,9,0,12,4,1,0,0,0,37,22,0
29294.0,33,3,31703,14,10,3,7,3,1,0,0,0,40,22,0
29295.0,51,4,153908,0,14,1,4,4,1,1,0,0,40,22,0
29296.0,43,0,180599,10,15,6,2,0,1,0,15024,0,60,22,1
29297.0,18,5,252046,11,9,3,6,3,1,1,0,0,30,22,0
29298.0,60,7,160062,11,9,6,8,0,1,0,0,0,25,22,0
29299.0,39,6,148443,11,9,6,8,0,1,0,0,0,60,22,0
29300.0,23,0,91733,7,13,3,13,3,1,1,3325,0,40,22,0
29301.0,39,0,176634,12,12,3,13,4,1,1,0,0,40,22,0
29302.0,40,4,74949,14,10,3,4,4,1,0,0,0,40,22,0
29303.0,48,0,165484,14,10,6,4,0,1,0,0,0,65,22,1
29304.0,24,0,44738,11,9,3,14,2,1,0,0,0,40,22,0
29305.0,32,0,130040,11,9,1,14,4,1,0,0,0,40,22,0
29306.0,31,6,234537,14,10,6,12,0,1,0,0,0,60,22,0
29307.0,39,0,179016,11,9,3,9,4,3,0,0,0,40,22,0
29308.0,27,0,335421,0,14,3,4,3,1,1,0,0,40,22,0
29309.0,45,3,312678,0,14,3,10,4,3,0,0,0,38,22,0
29310.0,22,5,313786,11,9,1,6,2,3,1,0,0,40,22,0
29311.0,31,0,198751,7,13,3,12,4,4,0,0,0,40,28,0
29312.0,63,0,131519,11,9,1,4,4,1,1,0,0,40,22,0
29313.0,45,0,285060,7,13,6,4,0,1,0,0,0,50,22,1
29314.0,28,3,189765,14,10,0,10,1,1,1,0,0,50,22,0
29315.0,23,0,130905,7,13,3,5,3,1,1,0,0,40,22,0
29316.0,50,0,146325,11,9,6,12,0,1,0,0,0,44,22,1
29317.0,33,0,102821,9,8,6,1,0,1,0,0,0,40,22,0
29318.0,22,5,137876,14,10,3,6,3,1,0,0,0,40,22,0
29319.0,27,0,388998,7,13,3,5,4,1,0,13550,0,46,22,1
29320.0,29,0,82910,14,10,6,0,0,1,0,0,0,40,22,0
29321.0,36,0,309122,11,9,1,10,1,1,1,0,0,35,22,0
29322.0,60,0,532845,1,2,6,12,0,1,0,0,0,40,31,1
29323.0,46,0,195833,7,13,6,0,0,1,0,0,0,50,39,0
29324.0,67,5,98882,0,14,2,6,4,1,1,0,0,40,22,0
29325.0,20,5,133515,14,10,3,6,3,1,1,0,0,15,27,0
29326.0,23,0,55215,7,13,3,5,3,1,0,0,0,55,22,0
29327.0,38,7,176357,11,9,6,4,0,1,0,0,0,50,22,0
29328.0,60,0,185836,10,15,6,4,0,1,0,0,0,40,22,1
29329.0,20,6,54152,14,10,3,12,4,1,1,0,0,35,22,0
29330.0,37,0,212437,14,10,2,9,1,3,1,0,0,48,22,0
29331.0,37,0,224566,11,9,3,12,1,1,0,0,0,40,22,0
29332.0,58,0,200040,11,9,6,12,0,1,0,0,0,40,22,0
29333.0,25,0,41526,7,13,3,12,3,1,0,0,0,30,30,0
29334.0,27,0,89598,14,10,3,10,1,1,1,0,0,60,22,0
29335.0,33,0,323811,14,10,6,9,0,1,0,0,0,55,22,0
29336.0,43,3,30824,14,10,1,10,4,1,1,0,0,40,22,0
29337.0,21,8,181096,14,10,3,13,3,3,0,0,0,20,22,0
29338.0,45,0,217953,11,9,6,12,0,2,0,0,0,40,31,0
29339.0,44,0,222635,2,3,6,9,0,3,0,0,0,40,22,0
29340.0,52,5,121942,6,4,6,6,0,1,0,0,0,40,22,0
29341.0,53,0,346871,11,9,1,2,4,1,0,4787,0,46,22,1
29342.0,31,0,184889,11,9,3,7,3,3,1,0,0,20,22,0
29343.0,18,8,101709,5,7,3,7,3,4,0,0,0,15,20,0
29344.0,20,0,125010,11,9,3,7,3,1,1,0,0,30,22,0
29345.0,32,0,53135,11,9,3,9,4,1,0,0,0,40,22,0
29346.0,48,0,498328,8,6,6,0,0,3,0,0,0,40,22,0
29347.0,46,0,604380,11,9,6,7,0,3,0,0,0,40,22,0
29348.0,28,0,174327,11,9,6,9,0,1,0,0,0,50,22,0
29349.0,27,6,357283,11,9,3,5,4,3,0,0,0,40,22,0
29350.0,18,8,280728,14,10,3,5,3,1,1,0,0,32,22,0
29351.0,69,6,185039,11,9,6,4,0,1,0,9386,0,12,22,1
29352.0,50,7,251240,0,14,6,5,0,1,0,0,0,40,22,1
29353.0,43,0,143046,11,9,6,9,5,1,1,0,0,40,18,0
29354.0,32,0,210541,7,13,1,5,1,1,1,0,0,30,22,0
29355.0,43,0,172364,11,9,0,4,4,1,1,0,0,48,22,0
29356.0,52,6,138611,11,9,6,5,0,1,0,7688,0,55,22,1
29357.0,50,0,176227,7,13,6,4,0,1,0,0,0,40,39,1
29358.0,35,0,139647,14,10,1,4,4,1,1,0,0,40,22,1
29359.0,20,5,174461,11,9,3,6,3,1,1,0,0,5,22,0
29360.0,73,5,123345,11,9,2,6,4,1,1,0,0,65,22,0
29361.0,46,0,164427,11,9,1,10,3,1,1,0,0,45,22,0
29362.0,58,0,205235,11,9,6,0,0,1,0,0,0,60,22,1
29363.0,46,7,192779,10,15,6,2,0,1,0,15024,0,60,22,1
29364.0,40,0,163434,11,9,3,12,4,1,0,0,0,50,22,0
29365.0,25,0,264055,7,13,3,10,3,1,0,0,0,40,22,0
29366.0,22,0,336215,12,12,3,10,4,1,1,0,0,25,22,0
29367.0,33,8,78307,7,13,6,2,0,1,0,0,0,40,22,0
29368.0,49,8,233059,15,11,6,12,0,1,0,0,0,40,22,0
29369.0,62,0,91433,8,6,1,2,1,1,1,0,0,40,22,0
29370.0,56,4,157525,14,10,1,1,4,3,0,0,0,48,22,0
29371.0,24,0,86065,11,9,3,0,1,1,1,0,0,40,31,0
29372.0,42,0,22831,11,9,3,7,4,1,1,0,0,40,22,0
29373.0,41,0,180181,0,14,1,4,1,1,1,0,0,40,22,0
29374.0,23,0,212617,7,13,3,7,4,1,0,0,0,66,14,0
29375.0,22,5,125905,14,10,3,6,3,1,0,0,0,40,22,0
29376.0,35,0,336793,7,13,3,10,2,1,0,0,0,40,22,0
29377.0,42,0,314649,11,9,4,14,2,4,0,0,0,40,39,0
29378.0,22,0,283969,11,9,3,9,3,1,0,0,0,40,31,0
29379.0,32,6,35595,11,9,6,12,0,1,0,0,0,50,22,0
29380.0,25,0,410240,11,9,3,12,3,1,0,0,0,40,22,0
29381.0,66,0,178120,2,3,1,3,4,3,1,0,0,15,22,0
29382.0,26,3,294400,11,9,6,1,0,1,0,0,0,38,22,0
29383.0,46,0,65353,14,10,1,0,3,1,0,3325,0,55,22,0
29384.0,55,0,189719,7,13,6,4,0,1,0,0,0,45,22,1
29385.0,24,0,23438,11,9,6,12,0,1,0,0,0,40,22,0
29386.0,25,0,178037,11,9,3,5,1,1,0,0,0,40,22,0
29387.0,22,0,109815,14,10,3,10,4,1,1,0,0,40,22,0
29388.0,31,0,197860,11,9,3,7,4,1,0,0,0,40,22,0
29389.0,30,0,271933,11,9,1,10,4,1,1,0,0,40,22,0
29390.0,54,0,141663,11,9,3,7,4,1,0,0,0,15,22,0
29391.0,19,5,199609,14,10,3,6,3,1,1,0,0,40,22,0
29392.0,56,0,92215,4,5,1,12,4,1,1,0,0,40,22,1
29393.0,47,0,93449,11,9,6,12,0,4,0,0,0,60,13,0
29394.0,29,0,235393,11,9,6,12,0,3,0,0,0,40,22,0
29395.0,53,0,151864,11,9,6,12,0,1,0,0,0,40,22,0
29396.0,22,0,189277,11,9,3,9,1,3,1,0,0,40,22,0
29397.0,50,5,204577,7,13,6,6,0,3,0,0,1902,60,22,1
29398.0,42,0,344572,11,9,1,4,4,1,1,0,0,40,22,1
29399.0,21,0,265356,14,10,3,5,2,1,0,0,0,40,22,0
29400.0,36,7,166880,11,9,3,7,4,1,1,0,0,70,22,0
29401.0,60,0,188650,2,3,6,5,0,1,0,0,0,40,39,1
29402.0,69,0,213249,15,11,2,5,4,1,1,0,0,25,22,0
29403.0,31,0,112627,11,9,6,0,0,0,0,0,0,40,22,0
29404.0,48,0,125120,14,10,1,10,1,1,1,0,0,55,22,0
29405.0,23,0,60409,11,9,3,4,4,1,1,0,0,40,22,0
29406.0,24,0,243190,12,12,0,12,1,4,0,8614,0,40,22,1
29407.0,47,0,583755,11,9,6,10,0,3,0,0,0,40,22,1
29408.0,36,0,68089,11,9,3,9,1,0,1,0,0,40,22,0
29409.0,39,0,306646,12,12,6,4,0,1,0,0,0,50,22,1
29410.0,22,0,186573,11,9,3,0,4,1,1,0,0,46,22,0
29411.0,27,0,279580,7,13,3,5,4,1,0,10520,0,45,22,1
29412.0,36,0,437909,11,9,6,9,0,1,0,0,0,40,22,0
29413.0,54,0,420691,1,2,6,7,0,1,0,0,0,40,31,0
29414.0,33,8,94193,11,9,1,10,1,1,1,0,0,40,22,0
29415.0,42,0,154076,11,9,6,2,0,1,0,7688,0,50,22,1
29416.0,52,0,145879,14,10,6,5,0,1,0,0,0,65,22,0
29417.0,23,0,208946,7,13,3,5,3,1,0,0,0,32,22,0
29418.0,33,0,231826,1,2,6,14,0,1,0,0,0,40,31,0
29419.0,30,0,178587,15,11,1,10,4,1,1,0,0,38,22,0
29420.0,35,0,213208,15,11,6,13,0,3,0,0,0,38,37,0
29421.0,35,5,139770,15,11,6,6,5,1,1,0,0,20,22,1
29422.0,27,0,153869,11,9,3,14,3,1,0,0,0,37,22,0
29423.0,24,0,88676,11,9,3,7,3,1,0,0,0,35,22,0
29424.0,44,4,151089,11,9,6,9,0,1,0,0,0,40,22,0
29425.0,62,0,138621,15,11,0,3,4,3,1,0,0,20,22,0
29426.0,45,0,30457,7,13,6,4,0,1,0,15024,0,40,22,1
29427.0,75,6,213349,11,9,6,8,0,1,0,0,0,20,22,0
29428.0,47,0,192776,7,13,6,2,0,1,0,0,0,50,22,0
29429.0,64,0,192884,10,15,6,4,0,1,0,0,0,60,22,0
29430.0,54,0,103024,11,9,1,13,4,1,0,0,0,42,22,1
29431.0,41,8,510072,7,13,6,4,0,1,0,0,0,40,22,1
29432.0,33,0,178615,12,12,6,12,0,1,0,0,0,40,22,0
29433.0,20,0,249956,14,10,3,10,3,1,1,0,0,10,22,0
29434.0,51,0,177705,7,13,1,5,4,1,0,0,0,50,22,1
29435.0,45,7,121124,10,15,3,12,4,1,0,0,0,50,22,1
29436.0,18,5,25837,5,7,3,6,3,1,0,0,0,72,22,0
29437.0,43,0,557349,8,6,6,0,0,1,0,0,0,40,38,0
29438.0,30,0,89735,11,9,3,12,3,1,0,0,1504,40,22,0
29439.0,32,0,222548,11,9,1,10,3,1,1,0,0,40,22,0
29440.0,45,0,47314,14,10,6,12,0,1,0,0,1902,40,39,1
29441.0,61,0,316359,14,10,1,5,4,1,1,0,0,40,22,0
29442.0,21,0,200089,1,2,6,7,2,1,0,0,0,40,3,0
29443.0,56,0,271795,5,7,1,12,4,1,0,0,0,49,22,0
29444.0,28,0,31801,11,9,3,14,2,1,0,0,0,60,22,0
29445.0,23,0,196508,14,10,3,14,3,3,1,0,0,40,22,0
29446.0,55,0,189933,14,10,6,0,0,1,0,0,0,84,22,0
29447.0,27,5,501172,14,10,6,6,0,1,0,0,419,20,31,0
29448.0,33,0,361497,11,9,3,0,4,1,0,0,0,70,22,0
29449.0,22,0,150175,14,10,3,10,3,1,1,0,0,20,22,0
29450.0,43,4,155106,15,11,6,4,0,1,0,0,0,40,22,0
29451.0,32,6,62272,11,9,1,4,1,1,1,0,0,40,22,0
29452.0,38,0,189916,14,10,6,5,5,1,1,0,0,40,22,0
29453.0,18,0,324011,4,5,3,8,3,1,0,0,0,20,22,0
29454.0,35,0,105803,14,10,6,12,0,1,0,0,0,50,22,1
29455.0,67,5,53588,11,9,2,6,4,1,1,0,0,40,22,0
29456.0,29,0,107998,11,9,1,9,3,1,1,0,0,40,22,0
29457.0,19,0,340567,1,2,3,14,4,1,0,0,0,55,31,0
29458.0,39,0,167777,5,7,6,12,0,1,0,0,0,35,22,0
29459.0,29,0,228860,14,10,6,4,0,1,0,0,1887,50,22,1
29460.0,45,7,40666,10,15,6,2,0,1,0,0,0,55,22,1
29461.0,44,0,277488,14,10,6,9,0,1,0,3103,0,40,22,1
29462.0,42,4,195897,6,4,6,12,0,1,0,0,0,40,22,0
29463.0,34,0,242984,7,13,3,5,4,1,0,0,0,40,22,0
29464.0,52,4,236497,7,13,6,13,0,1,0,0,0,40,22,0
29465.0,18,5,312634,5,7,3,6,3,1,0,0,0,25,22,0
29466.0,64,0,59829,11,9,6,8,0,1,0,0,0,25,27,0
29467.0,30,0,24292,7,13,6,5,0,1,0,0,0,45,22,1
29468.0,43,4,180407,7,13,1,4,1,1,0,0,0,42,0,0
29469.0,49,6,121238,14,10,3,12,1,1,0,0,0,40,22,0
29470.0,35,0,281982,14,10,6,2,0,1,0,0,0,40,22,1
29471.0,37,6,348739,10,15,6,2,0,1,0,0,0,50,22,1
29472.0,49,0,194189,6,4,6,14,0,1,0,0,0,40,22,0
29473.0,19,0,329130,5,7,0,7,3,1,1,0,0,40,22,0
29474.0,22,0,205939,7,13,3,4,3,1,0,2202,0,4,22,0
29475.0,31,0,62165,11,9,3,7,3,3,0,0,0,40,22,0
29476.0,26,0,224361,14,10,6,12,0,1,0,0,0,40,22,0
29477.0,44,0,34722,14,10,6,5,0,1,0,0,0,55,22,0
29478.0,38,0,175972,14,10,6,7,5,1,1,0,0,40,22,0
29479.0,33,6,359428,11,9,6,5,0,1,0,0,0,60,22,0
29480.0,24,5,138504,11,9,0,6,1,3,1,0,0,37,22,0
29481.0,18,0,268952,9,8,3,7,3,1,0,0,0,20,22,0
29482.0,32,0,257978,15,11,2,13,1,3,1,0,0,40,22,0
29483.0,27,0,118799,11,9,1,10,4,1,1,0,0,40,22,0
29484.0,28,3,78356,0,14,6,4,0,3,0,0,0,40,37,0
29485.0,30,6,609789,15,11,3,12,4,1,0,0,0,40,22,0
29486.0,33,0,123157,11,9,3,7,4,3,0,0,0,38,22,0
29487.0,74,0,84197,0,14,1,5,4,1,1,0,0,10,22,0
29488.0,36,0,162312,11,9,3,12,4,4,0,0,0,70,17,0
29489.0,36,0,138441,12,12,6,13,0,1,0,0,0,55,22,0
29490.0,29,0,239753,11,9,6,10,5,1,1,0,2057,20,22,0
29491.0,39,0,262158,7,13,1,4,1,1,1,0,0,45,22,0
29492.0,25,7,133373,7,13,3,5,4,1,0,0,0,80,22,0
29493.0,21,0,57916,11,9,0,8,3,1,0,0,0,40,22,0
29494.0,39,3,142897,15,11,3,4,1,1,1,0,0,50,22,0
29495.0,38,0,161016,14,10,1,2,4,1,1,0,0,32,22,0
29496.0,20,0,227491,11,9,3,5,4,4,1,0,0,25,22,0
29497.0,51,0,306790,11,9,1,12,4,1,0,0,0,40,22,0
29498.0,21,0,33831,11,9,3,10,1,1,1,0,0,40,22,0
29499.0,36,0,188972,14,10,3,2,4,1,1,0,0,40,22,0
29500.0,50,0,313546,11,9,0,7,1,3,1,0,0,40,22,0
29501.0,38,0,220585,11,9,6,4,0,1,0,0,0,55,22,1
29502.0,25,4,476599,7,13,3,2,4,1,1,0,0,40,22,0
29503.0,23,0,163665,14,10,3,5,3,1,1,0,0,15,22,0
29504.0,36,0,306646,7,13,6,4,0,1,0,0,0,55,22,1
29505.0,41,0,206470,7,13,6,2,0,1,0,0,0,40,0,0
29506.0,34,0,169583,0,14,3,4,4,1,1,0,0,50,22,0
29507.0,19,3,127085,14,10,3,7,3,1,0,0,0,10,22,0
29508.0,18,0,152044,8,6,3,7,3,1,1,0,0,3,22,0
29509.0,36,0,111387,8,6,1,5,3,1,0,0,0,40,22,0
29510.0,46,0,102318,14,10,6,0,0,1,0,0,1887,40,22,1
29511.0,29,0,213692,14,10,3,12,3,1,0,0,0,45,22,0
29512.0,23,0,163665,11,9,3,4,4,1,1,0,0,32,22,0
29513.0,35,0,30529,11,9,6,14,0,1,0,0,0,40,22,0
29514.0,35,0,290226,11,9,3,0,3,1,0,0,0,40,22,0
29515.0,40,0,182136,11,9,6,0,0,1,0,0,0,40,22,0
29516.0,22,0,73266,14,10,3,0,3,4,0,0,0,40,22,0
29517.0,19,3,60412,14,10,3,10,3,1,1,0,0,15,22,0
29518.0,70,0,187891,5,7,6,0,0,1,0,0,0,40,22,0
29519.0,38,0,194304,14,10,1,0,4,3,0,0,0,55,22,0
29520.0,35,0,160910,14,10,6,5,0,1,0,0,0,50,22,0
29521.0,25,0,148300,14,10,3,7,3,1,1,0,0,35,22,0
29522.0,39,0,165743,14,10,6,12,0,1,0,0,0,45,22,1
29523.0,50,0,123174,13,16,6,2,0,3,0,0,0,37,39,1
29524.0,43,0,184018,12,12,6,2,0,1,0,0,0,50,22,0
29525.0,37,8,188069,14,10,6,10,0,1,0,0,0,40,20,1
29526.0,51,0,138852,11,9,6,7,0,1,0,7298,0,40,40,1
29527.0,29,5,78529,8,6,0,6,1,1,1,0,0,12,22,0
29528.0,20,0,164441,11,9,3,7,3,3,0,0,0,40,22,0
29529.0,21,0,199419,14,10,3,10,4,1,1,0,0,40,22,0
29530.0,47,0,181342,11,9,6,14,5,3,1,0,0,40,22,0
29531.0,44,0,173382,12,12,1,13,1,1,1,0,0,40,22,0
29532.0,17,0,184924,4,5,3,14,3,1,0,0,1719,15,22,0
29533.0,25,0,215384,5,7,3,7,4,1,0,0,0,40,22,0
29534.0,43,3,424094,13,16,3,2,4,1,1,0,0,40,22,0
29535.0,46,8,212120,15,11,6,10,0,1,0,0,0,40,22,1
29536.0,42,0,185764,14,10,6,9,0,1,0,0,0,60,22,0
29537.0,46,4,133969,0,14,1,2,4,0,0,0,0,40,22,0
29538.0,22,0,32616,14,10,3,7,4,1,1,0,0,30,22,0
29539.0,49,0,149210,11,9,6,0,0,3,0,0,0,40,22,0
29540.0,21,0,161210,11,9,6,9,0,1,0,0,0,50,22,0
29541.0,53,0,285621,0,14,6,10,5,1,1,0,0,40,22,1
29542.0,43,0,282069,14,10,1,12,1,1,0,0,0,42,22,0
29543.0,22,0,97508,11,9,3,7,3,1,0,0,0,50,22,0
29544.0,33,0,356823,7,13,3,2,4,1,1,10520,0,45,22,1
29545.0,28,0,171133,15,11,3,10,3,1,1,0,0,40,22,0
29546.0,25,0,231638,14,10,3,13,1,1,1,0,0,24,22,0
29547.0,40,0,191342,7,13,6,4,0,4,0,0,0,40,36,1
29548.0,50,0,226497,14,10,6,13,0,1,0,0,0,45,22,1
29549.0,48,6,373606,14,10,1,5,1,1,0,0,0,65,22,1
29550.0,30,0,39150,11,9,6,9,0,1,0,0,0,40,22,0
29551.0,33,0,288840,11,9,4,7,1,3,1,0,0,38,22,0
29552.0,34,0,293703,14,10,6,12,0,4,0,0,0,40,20,0
29553.0,42,0,79586,7,13,6,10,0,4,0,0,0,40,22,1
29554.0,48,6,82098,14,10,6,4,0,4,0,0,0,65,22,0
29555.0,38,0,245372,7,13,6,2,0,1,0,7688,0,45,22,1
29556.0,29,0,78261,11,9,6,9,0,1,0,0,0,40,22,0
29557.0,33,0,355996,8,6,3,14,4,1,0,0,0,40,22,0
29558.0,64,0,218490,7,13,1,4,4,1,0,27828,0,55,22,1
29559.0,44,0,110908,15,11,6,0,5,1,1,0,0,25,22,0
29560.0,42,8,34218,7,13,6,4,0,1,0,7298,0,50,22,1
29561.0,49,0,248895,11,9,6,9,0,1,0,0,0,45,22,0
29562.0,25,0,363707,11,9,6,14,0,1,0,0,0,40,22,0
29563.0,33,0,272411,7,13,3,4,4,1,1,0,0,40,22,0
29564.0,38,0,128033,14,10,6,5,0,1,0,0,0,60,22,0
29565.0,20,0,177287,11,9,3,5,4,1,1,0,0,38,22,0
29566.0,44,0,197344,11,9,3,14,4,1,0,0,0,50,22,0
29567.0,45,0,285858,7,13,6,0,0,1,0,0,0,40,22,1
29568.0,27,7,193868,11,9,3,5,4,1,0,0,0,50,22,0
29569.0,18,0,232082,11,9,3,9,3,1,0,0,0,40,22,0
29570.0,38,0,27408,11,9,1,12,1,1,0,0,0,50,22,0
29571.0,45,0,247043,5,7,6,12,0,1,0,0,0,42,22,0
29572.0,27,4,162404,11,9,3,1,4,3,0,2174,0,40,22,0
29573.0,64,0,236341,2,3,2,7,4,3,1,0,0,16,22,0
29574.0,66,4,179285,11,9,6,4,0,1,0,3432,0,20,22,0
29575.0,34,0,30433,7,13,3,5,4,1,1,0,0,35,22,0
29576.0,45,6,102771,7,13,6,0,0,1,0,0,0,40,22,1
29577.0,42,6,221172,11,9,1,12,4,1,0,0,0,40,22,0
29578.0,32,0,108116,7,13,6,4,0,1,0,0,1902,60,22,1
29579.0,26,0,375499,8,6,3,10,4,3,0,0,0,20,22,0
29580.0,27,0,178688,15,11,3,12,2,1,0,0,0,40,22,0
29581.0,21,0,276709,14,10,3,5,2,1,1,0,0,40,22,0
29582.0,23,5,238087,14,10,3,6,3,1,0,0,0,30,22,0
29583.0,47,0,84790,14,10,6,12,0,1,0,0,0,40,22,0
29584.0,20,3,37482,14,10,3,10,3,1,1,0,0,40,22,0
29585.0,46,3,178686,7,13,6,2,0,1,0,0,0,38,22,1
29586.0,35,5,153926,11,9,6,6,5,3,1,0,0,40,22,0
29587.0,55,0,110748,7,13,6,4,0,1,0,0,1887,40,22,1
29588.0,28,0,116613,14,10,3,13,3,1,1,0,0,24,22,0
29589.0,21,0,108687,14,10,3,5,3,1,1,0,0,40,22,0
29590.0,36,0,365739,11,9,3,9,4,1,0,0,0,40,22,0
29591.0,29,0,195284,13,16,1,2,4,1,1,0,0,60,22,1
29592.0,38,0,125933,7,13,6,4,0,1,0,0,0,40,39,1
29593.0,37,0,140854,7,13,6,4,0,1,0,0,0,50,22,1
29594.0,81,6,193237,1,2,2,5,2,1,0,0,0,45,31,0
29595.0,41,0,46870,14,10,1,4,4,1,1,0,0,40,22,0
29596.0,29,0,351324,7,13,3,5,3,1,1,0,0,40,22,0
29597.0,30,6,189265,12,12,1,10,4,1,1,0,0,40,22,0
29598.0,25,0,236564,11,9,3,10,4,1,0,0,0,40,22,0
29599.0,42,8,557644,11,9,3,10,1,1,1,0,0,40,22,0
29600.0,30,0,374454,11,9,1,0,3,3,0,0,0,40,22,0
